aX,aY,aZ,gX,gY,gZ
0.099,-0.049,0.517,0.061,0.427,-3.052
0.101,-0.043,0.514,0.610,-0.183,-2.380
0.101,-0.040,0.509,1.648,-0.061,-1.648
0.104,-0.038,0.509,1.953,-1.282,-1.343
0.100,-0.035,0.506,1.831,-0.488,-0.732
0.099,-0.031,0.510,2.380,-0.793,-0.244
0.098,-0.029,0.511,2.441,-0.854,-0.244
0.097,-0.029,0.516,2.625,-0.793,15.198
0.098,-0.025,0.520,1.648,-1.526,0.183
0.100,-0.025,0.522,0.977,-1.038,0.366
0.100,-0.022,0.522,1.221,-0.977,0.671
0.098,-0.021,0.523,1.282,-0.122,0.793
0.090,-0.015,0.516,1.526,-0.793,0.549
0.085,-0.009,0.507,1.160,-0.244,0.122
0.084,-0.007,0.469,1.038,-0.793,-0.061
0.083,-0.012,0.500,1.160,-0.854,-0.854
0.083,-0.011,0.501,0.366,-1.099,-1.404
0.085,-0.016,0.500,-0.488,-2.380,-1.221
0.081,-0.022,0.505,0.488,-2.625,-1.892
0.081,-0.025,0.503,-0.183,-3.235,-1.953
0.081,-0.026,0.508,-1.160,-3.235,-1.831
0.081,-0.032,0.510,-1.770,-3.906,-2.014
0.084,-0.037,0.512,-2.869,-3.662,-1.648
0.086,-0.038,0.514,-3.723,-4.761,-1.343
0.088,-0.040,0.512,-4.211,-4.211,-1.038
0.089,-0.040,0.513,-5.005,-4.883,-0.732
0.087,-0.043,0.513,-4.883,-5.188,-0.366
0.089,-0.038,0.519,-4.028,-5.188,-0.061
0.086,-0.031,0.521,-3.784,-3.906,-0.122
0.086,-0.025,0.524,-2.869,-4.089,-0.244
0.086,-0.025,0.529,-2.869,-3.113,-1.282
0.086,-0.029,0.531,-1.770,-2.747,-1.587
0.091,-0.026,0.534,-0.854,-1.526,-1.648
0.093,-0.028,0.537,-0.488,-1.526,-1.587
0.089,-0.030,0.536,15.442,-0.244,-1.526
0.092,-0.030,0.531,0.427,-0.366,-1.038
0.095,-0.031,0.531,0.732,1.587,-0.610
0.095,-0.030,0.525,0.000,0.977,0.122
0.090,-0.030,0.524,0.427,1.709,0.916
0.089,-0.028,0.520,0.427,1.282,1.221
0.086,-0.026,0.517,-0.183,0.793,0.977
0.084,-0.023,0.518,0.000,1.221,1.221
0.082,-0.019,0.518,-0.793,0.488,1.038
0.077,-0.014,0.518,-0.610,0.671,0.427
0.074,-0.008,0.517,-1.038,0.977,0.122
0.073,-0.010,0.508,-1.099,0.732,-1.099
0.076,-0.015,0.496,-0.244,0.183,-1.953
0.084,-0.021,0.496,0.244,-0.977,-1.648
0.091,-0.020,0.504,-0.366,-1.648,-1.160
0.091,-0.018,0.513,-0.488,-1.587,-0.427
0.083,-0.021,0.520,-0.549,-2.441,0.122
0.081,-0.022,0.524,15.320,-1.953,0.122
0.079,-0.022,0.528,-1.221,-1.953,0.000
0.080,-0.021,0.529,-0.854,-1.404,0.061
0.085,-0.022,0.529,-1.160,-0.916,0.183
0.087,-0.023,0.523,-1.343,-0.549,0.366
0.089,-0.023,0.520,0.488,0.244,0.610

1.022,-1.535,0.068,53.223,66.345,-398.071
1.079,-1.717,0.075,53.894,64.087,-386.108
1.147,-1.872,0.072,54.260,61.462,-365.662
1.202,-2.054,0.064,54.504,57.251,-343.323
1.255,-2.192,0.060,54.382,51.758,-311.646
1.272,-2.336,0.050,52.917,44.739,-281.616
1.274,-2.412,0.051,49.988,36.865,-242.737
1.267,-2.478,0.068,46.204,27.405,-209.473
1.250,-2.522,0.085,42.603,19.592,-168.762
1.234,-2.546,0.113,40.344,13.000,-135.620
1.214,-2.547,0.129,38.269,8.606,-96.558
1.194,-2.527,0.140,38.879,4.883,-64.270
1.165,-2.481,0.149,40.466,2.625,-27.588
1.140,-2.422,0.153,42.358,0.061,0.854
1.114,-2.328,0.153,45.837,-0.305,42.969
1.077,-2.241,0.150,48.279,-1.160,56.274
1.045,-2.140,0.142,52.246,-0.183,78.186
1.010,-2.043,0.137,56.274,0.732,101.746
0.982,-1.936,0.125,60.303,1.526,119.324
0.952,-1.855,0.110,65.308,3.662,138.794
0.938,-1.752,0.092,71.838,3.784,153.870
0.913,-1.694,0.085,75.684,5.188,171.753
0.888,-1.598,0.068,79.529,4.639,185.486
0.866,-1.542,0.056,81.177,3.845,201.111
0.849,-1.467,0.043,83.496,2.686,212.708
0.827,-1.381,0.023,83.740,0.305,226.074
0.817,-1.318,-0.006,82.275,-2.197,236.694
0.807,-1.253,-0.025,82.581,-6.104,247.314
0.798,-1.206,-0.034,83.313,-10.803,260.559
0.786,-1.161,-0.033,84.473,-13.977,271.790
0.765,-1.120,-0.026,83.557,-18.616,285.645
0.729,-0.953,-0.038,68.176,-36.621,336.304
0.741,-0.906,-0.055,62.988,-41.504,351.929
0.738,-0.859,-0.081,60.791,-49.072,366.333
0.733,-0.799,-0.104,59.448,-56.091,384.155
0.732,-0.727,-0.128,59.509,-64.331,399.353
0.735,-0.623,-0.139,61.768,-72.266,415.833
0.732,-0.527,-0.148,64.880,-80.750,427.551
0.733,-0.404,-0.150,68.115,-88.684,438.660
0.739,-0.295,-0.139,70.374,-98.206,446.167
0.751,-0.173,-0.109,73.242,-106.506,452.454
0.763,-0.082,-0.069,74.890,-113.525,456.360
0.766,0.026,-0.023,77.515,-118.591,459.473
0.769,0.120,0.028,79.285,-122.009,461.975
0.759,0.239,0.069,81.909,-124.268,463.196
0.758,0.345,0.123,84.290,-124.756,464.111
0.763,0.475,0.121,86.609,-126.221,462.524
0.766,0.586,0.183,88.867,-126.892,457.153
0.759,0.709,0.205,92.102,-126.526,449.951
0.717,0.808,0.246,94.299,-109.619,437.622
0.672,0.928,0.296,96.924,-124.817,423.828
0.617,0.958,0.330,102.478,-124.451,407.593
0.619,1.342,0.600,129.089,-99.426,368.225
0.587,1.507,0.642,132.812,-89.905,358.704
0.531,1.616,0.669,134.216,-83.496,344.482
0.473,1.707,0.700,133.789,-77.942,328.918
0.387,1.791,0.734,130.371,-74.646,306.335
0.299,1.827,0.777,109.863,-72.327,285.950
0.267,1.824,0.830,120.178,-69.763,251.282
0.261,1.817,0.891,116.760,-64.392,247.742
0.269,1.814,0.949,116.272,-57.007,219.482
0.267,1.828,0.951,116.760,-47.974,222.900
0.235,1.866,0.921,113.159,-41.443,212.830
0.202,1.890,0.890,105.774,-36.865,198.242
0.153,1.894,0.771,93.384,-36.804,187.500
0.170,1.874,0.831,88.196,-41.992,167.786
0.016,1.868,0.878,73.975,-49.561,160.156
0.082,1.880,0.885,50.354,-39.001,142.639
-0.029,1.795,0.794,44.434,-44.861,126.099
-0.067,1.777,0.801,44.250,-58.411,115.662
-0.019,1.820,0.875,35.339,-67.688,109.436
0.057,1.860,0.936,17.151,-64.819,103.760
0.042,1.870,0.953,0.732,-54.199,95.398
-0.019,1.865,0.910,-12.939,-47.363,87.036
-0.049,1.865,0.858,-21.484,-45.349,73.853
-0.099,1.864,0.788,-29.968,-48.035,60.913
-0.125,1.854,0.756,-36.011,-53.528,44.189
-0.055,1.626,0.712,-63.049,-47.180,-11.658
-0.048,1.561,0.672,-65.063,-44.250,-21.484
-0.047,1.510,0.628,-66.528,-42.419,-33.447
-0.054,1.455,0.592,-67.993,-42.053,-44.006
-0.048,1.409,0.554,-68.604,-42.297,-56.580
-0.028,1.357,0.526,-70.007,-42.786,-69.092
-0.009,1.310,0.496,-71.594,-43.396,-78.613
0.015,1.252,0.470,-71.838,-44.678,-89.111
0.030,1.203,0.444,-72.510,-46.143,-97.412
0.047,1.142,0.431,-71.289,-47.913,-106.628
0.056,1.097,0.418,-69.580,-49.744,-114.136
0.069,1.051,0.406,-68.359,-51.453,-122.742
0.080,1.017,0.400,-67.993,-52.673,-129.578
0.098,0.962,0.404,-68.909,-53.833,-137.695
0.114,0.914,0.404,-71.716,-54.932,-143.494
0.131,0.852,0.394,-75.928,-56.030,-149.048
0.149,0.795,0.384,-80.078,-57.800,-153.320
0.166,0.717,0.377,-85.999,-59.937,-156.738
0.180,0.652,0.373,-91.003,-62.439,-159.729
0.197,0.573,0.371,-97.168,-64.270,-161.987
0.205,0.507,0.376,-101.685,-65.857,-163.879
0.224,0.220,0.356,-116.333,-69.397,-166.992
0.229,0.189,0.352,-117.188,-70.801,-167.786
0.232,0.141,0.345,-115.845,-72.693,-168.091
0.234,0.071,0.353,-112.427,-74.158,-169.861
0.230,0.012,0.375,-106.628,-74.524,-171.326
0.224,-0.063,0.397,-101.257,-73.914,-172.241
0.227,-0.128,0.425,-95.093,-71.716,-173.645
0.224,-0.203,0.444,-89.478,-69.702,-174.255
0.226,-0.300,0.456,-82.092,-66.162,-174.133
0.226,-0.345,0.461,-76.416,-64.392,-172.974
0.221,-0.432,0.453,-69.641,-61.951,-170.837
0.212,-0.459,0.443,-62.927,-61.584,-167.297
0.207,-0.510,0.434,-55.176,-61.401,-164.795
0.199,-0.548,0.439,-49.805,-62.439,-161.499
0.195,-0.594,0.460,-43.457,-62.988,-158.142
0.194,-0.632,0.482,-38.879,-64.270,-154.175
0.200,-0.675,0.512,-36.011,-64.331,-149.048
0.182,-0.791,0.567,-33.569,-68.665,-120.972
0.165,-0.806,0.591,-33.020,-69.275,-115.173
0.154,-0.824,0.615,-33.508,-69.824,-110.535
0.146,-0.842,0.645,-35.645,-69.519,-105.469
0.154,-0.869,0.666,-40.955,-69.580,-99.426
0.164,-0.900,0.680,-45.837,-70.007,-93.994
0.186,-0.931,0.685,-50.415,-70.618,-85.754
0.201,-0.953,0.684,-52.124,-70.679,-78.552
0.211,-0.967,0.692,-50.598,-70.313,-69.031
0.221,-0.972,0.708,-46.631,-67.017,-61.584
0.222,-0.961,0.716,-41.077,-64.819,-52.795
0.224,-0.933,0.736,-33.264,-61.890,-45.715
0.223,-0.901,0.752,-27.344,-58.167,-37.781
0.217,-0.868,0.776,-20.508,-53.894,-31.189
0.220,-0.819,0.796,-16.296,-49.805,-24.170
0.218,-0.777,0.813,-12.207,-44.312,-18.799
0.214,-0.726,0.822,-9.766,-39.795,-12.268
0.202,-0.681,0.819,-8.179,-34.851,-7.690
0.191,-0.623,0.805,-7.812,-15.930,-2.808
0.182,-0.545,0.789,-6.958,-28.809,0.793
0.175,-0.514,0.786,-6.470,-26.367,3.540
0.166,-0.463,0.792,-7.507,-24.780,5.554
0.140,-0.297,0.767,-6.226,-11.841,11.841
0.127,-0.269,0.745,-6.836,-9.827,13.306
0.116,-0.229,0.724,-7.507,-9.277,14.648
0.108,-0.197,0.711,-8.667,-8.362,16.235
0.106,-0.157,0.694,-10.437,-8.301,16.663
0.101,-0.124,0.680,-11.292,-8.423,17.456
0.095,-0.087,0.665,-12.390,-9.399,17.212
0.086,-0.061,0.657,-13.184,-9.888,15.686
0.078,-0.039,0.656,-13.245,-10.193,14.709
0.070,-0.022,0.659,-12.634,-9.705,13.428
0.066,-0.006,0.662,-12.146,-8.362,11.902
0.061,0.015,0.662,-11.902,-7.019,10.620
0.059,0.030,0.666,-11.230,-5.066,8.911
0.060,0.045,0.667,-11.353,-3.540,6.592
0.060,0.056,0.664,-11.292,-1.587,4.883
0.059,0.063,0.661,-11.353,-0.183,2.686
0.058,0.065,0.656,-11.597,2.014,0.732
0.060,0.062,0.656,-12.146,3.784,-1.221
0.055,0.057,0.647,-11.597,6.531,-2.747
0.053,0.053,0.635,-11.414,7.690,-4.211
0.050,0.049,0.619,-11.230,9.644,-6.287
0.049,0.038,0.604,-9.583,10.498,-7.996
0.051,0.029,0.563,-7.690,12.451,-9.583
0.050,0.018,0.585,-4.456,12.939,-10.925
0.050,0.014,0.582,-1.526,15.076,-12.085
0.048,0.007,0.579,0.183,16.296,-12.573
0.051,0.004,0.573,0.305,17.212,-13.000
0.054,0.004,0.561,0.000,18.066,-13.428
0.051,-0.004,0.549,-0.488,18.311,-13.123
0.052,-0.008,0.529,-1.221,17.273,-12.634
0.054,-0.015,0.515,-0.610,16.663,-12.390
0.053,-0.022,0.506,-0.122,14.709,-11.597
0.048,-0.029,0.499,0.305,13.306,-10.437
0.052,-0.036,0.495,1.770,12.451,-9.460
0.056,-0.037,0.492,3.479,11.536,-8.789
0.054,-0.039,0.489,4.395,10.559,-7.812
0.052,-0.042,0.487,5.920,8.728,-7.324
0.052,-0.041,0.485,7.568,8.057,-6.409
0.059,-0.040,0.490,8.850,5.920,-5.676
0.064,-0.040,0.495,9.888,5.371,-5.127
0.065,-0.034,0.500,10.986,3.967,-4.395
0.065,-0.028,0.505,11.658,3.601,-3.418
0.063,-0.019,0.513,11.719,3.052,-3.174
0.067,-0.013,0.522,11.780,2.197,-3.235
0.068,-0.011,0.534,10.681,1.831,-2.808
0.071,-0.005,0.541,9.216,1.282,-2.319
0.071,-0.027,0.548,7.935,1.160,-2.380
0.068,0.009,0.551,6.470,1.404,-2.319
0.072,0.009,0.553,4.211,0.916,-2.258
0.081,0.010,0.555,3.296,1.099,-1.587
0.082,0.010,0.551,2.319,1.892,-1.099
0.078,0.014,0.548,2.136,2.625,-1.099
0.074,0.012,0.535,2.136,3.357,-0.793
0.075,0.020,0.531,2.075,3.662,-1.709
0.075,0.022,0.526,2.319,4.761,-2.441
0.069,0.026,0.519,2.808,5.005,-3.479
0.061,0.026,0.513,3.479,5.188,-4.333
0.059,0.023,0.510,3.235,4.761,-4.761
0.057,0.022,0.509,3.540,4.578,-5.798
0.059,0.023,0.511,3.296,4.272,-6.653
0.064,0.021,0.516,2.991,4.456,-8.179
0.068,0.017,0.518,3.174,4.333,-8.545
0.070,0.010,0.517,3.723,4.822,-8.911
0.072,0.006,0.517,3.296,4.639,-9.705
0.068,0.005,0.518,3.479,5.371,-10.620
0.064,0.006,0.518,3.723,5.493,-11.963
0.066,0.004,0.520,3.174,5.676,-13.123
0.066,-0.001,0.519,3.357,6.287,-14.648
0.060,-0.007,0.519,3.784,6.958,-15.564
0.065,-0.014,0.517,4.639,6.531,-16.724
0.063,-0.020,0.513,4.883,6.958,-17.212
0.069,-0.023,0.511,5.066,6.653,-17.883
0.072,-0.028,0.513,5.371,6.409,-18.127
0.076,-0.034,0.509,5.249,6.409,-18.127
0.076,-0.035,0.505,4.883,6.042,-18.005
0.079,-0.035,0.507,5.127,5.432,-16.785
0.081,-0.040,0.502,4.700,5.859,-16.418
0.082,-0.040,0.501,4.578,4.883,-0.183
0.083,-0.039,0.500,5.066,5.432,-14.893
0.081,-0.041,0.499,4.944,5.371,-13.733
0.080,-0.036,0.495,4.578,5.920,-13.245
0.073,-0.033,0.483,3.784,5.981,-12.695
0.067,-0.035,0.479,4.211,5.493,-12.146
0.062,-0.039,0.478,3.418,5.859,-12.024
0.052,-0.045,0.475,3.113,5.005,-11.658
0.053,-0.053,0.471,1.343,3.540,-11.475
0.056,-0.064,0.474,-0.977,2.319,-10.864
0.066,-0.071,0.474,-2.625,0.488,-9.888
0.072,-0.079,0.480,-3.723,-0.671,-7.874
0.076,-0.087,0.478,-4.944,-1.648,-6.470
0.067,-0.078,0.482,-4.822,-3.357,0.854
0.062,-0.074,0.484,-5.127,-3.784,1.648
0.061,-0.068,0.489,-4.883,-3.967,2.380
0.062,-0.064,0.492,-4.822,-4.333,3.174
0.063,-0.056,0.497,-4.822,-4.883,3.723
0.066,-0.049,0.505,-3.784,-5.066,4.211
0.066,-0.041,0.512,-3.479,-4.700,4.700
0.062,-0.026,0.513,-3.357,-4.700,4.761
0.057,-0.015,0.520,-2.869,-4.456,4.150
0.052,-0.001,0.520,-2.808,-3.662,3.235
0.051,0.009,0.521,-2.625,-3.540,2.319
0.050,0.016,0.519,-3.113,-3.479,0.671
0.049,0.018,0.518,-4.150,-3.418,-0.610
0.052,0.022,0.513,-4.517,-3.418,-2.502
0.055,0.021,0.512,-6.104,-4.944,-3.723
0.055,0.011,0.517,-7.141,-5.249,-4.700
0.061,-0.000,0.526,-7.812,-6.348,-5.432
0.066,-0.006,0.530,-7.507,-6.042,-5.554
0.069,-0.008,0.532,-7.874,-6.287,-5.798
0.066,-0.010,0.533,-7.874,-5.859,-6.104
0.060,-0.014,0.536,-7.874,-5.920,-6.653
0.067,-0.018,0.539,-7.690,-5.005,-6.592
0.067,-0.015,0.539,-7.874,-4.761,-6.775
0.068,-0.017,0.537,-7.874,-4.211,-7.568
0.066,-0.019,0.532,-8.484,-4.395,-7.629
0.068,-0.026,0.531,-8.545,-4.639,-7.935
0.075,-0.032,0.530,-8.362,-5.005,-8.179
0.085,-0.036,0.531,-8.179,-4.944,-7.690
0.090,-0.043,0.531,-8.118,-5.188,-6.958
0.089,-0.051,0.531,-6.897,-4.395,-6.775
0.088,-0.055,0.531,-6.836,-4.150,-5.798
0.085,-0.056,0.530,-6.836,-3.662,-4.639
0.085,-0.056,0.527,-6.287,-3.662,-4.211
0.083,-0.053,0.523,-5.798,-4.150,-3.296
0.079,-0.051,0.519,-5.798,-3.662,-3.174
0.080,-0.053,0.518,-5.859,-4.456,-2.747
0.077,-0.053,0.514,-5.920,-4.395,-2.258
0.075,-0.056,0.510,-5.737,-4.700,-1.465
0.073,-0.061,0.508,-5.493,-4.822,-0.610
0.077,-0.060,0.506,-5.432,-5.554,0.732
0.074,-0.058,0.505,-4.822,-5.554,1.770
0.076,-0.058,0.506,-4.517,-5.981,2.197
0.070,-0.051,0.512,-3.845,-5.615,2.930
0.068,-0.047,0.512,-3.845,-6.226,3.296
0.068,-0.043,0.512,-4.028,-5.920,3.174
0.063,-0.040,0.513,-3.906,-6.042,3.540
0.061,-0.039,0.509,-4.028,-5.676,3.113
0.059,-0.036,0.509,-4.150,-5.249,2.686
0.056,-0.031,0.506,-4.822,-6.042,2.319
0.055,-0.030,0.504,-4.089,-6.042,1.160
0.052,-0.031,0.504,-4.089,-6.958,1.038
0.056,-0.033,0.508,-5.005,-7.141,0.366
0.059,-0.034,0.508,-5.432,-8.118,-0.366
0.063,-0.039,0.509,-3.784,-8.118,-0.549
0.064,-0.041,0.512,-3.906,-7.141,-0.549
0.064,-0.045,0.512,-3.479,-7.324,-0.916
0.063,-0.050,0.515,-2.258,-7.019,-1.160
0.068,-0.053,0.513,-1.221,-7.080,-0.671
0.071,-0.050,0.516,-0.183,-6.226,-0.916
0.071,-0.049,0.515,1.282,-5.310,-0.854
0.068,-0.048,0.513,1.526,-5.005,-0.916
0.067,-0.045,0.513,1.160,-5.066,-0.671
0.069,-0.047,0.514,0.793,-5.310,-0.366
0.074,-0.048,0.513,0.732,-5.737,0.122
0.074,-0.046,0.516,0.305,-5.737,0.977
0.077,-0.044,0.517,0.427,-5.798,1.282
0.072,-0.040,0.517,-0.122,-6.104,1.709
0.071,-0.038,0.517,-0.244,-6.042,1.953
0.071,-0.037,0.515,-1.038,-6.592,2.014
0.071,-0.036,0.514,-0.916,-6.409,2.869
0.073,-0.034,0.512,-0.854,-6.775,2.686
0.071,-0.030,0.513,-0.610,-6.775,2.747
0.069,-0.015,0.514,-0.244,-5.127,1.221

0.687,-1.894,0.026,33.447,44.495,-265.442
0.703,-2.002,0.041,41.565,41.260,-245.605
0.710,-2.078,0.053,48.828,39.368,-218.872
0.708,-2.135,0.071,58.838,36.682,-195.740
0.689,-2.172,0.092,66.528,34.607,-167.908
0.666,-2.180,0.121,72.449,32.593,-144.348
0.640,-2.177,0.140,75.378,30.701,-117.188
0.625,-2.174,0.151,76.416,27.893,-95.276
0.622,-2.146,0.150,76.294,24.963,-68.970
0.621,-2.117,0.143,76.233,21.423,-48.157
0.626,-2.069,0.135,75.317,19.165,-23.193
0.627,-2.020,0.129,76.416,14.526,-3.418
0.624,-1.955,0.128,76.233,11.902,18.921
0.620,-1.899,0.124,75.256,8.301,36.499
0.612,-1.840,0.126,73.059,4.761,53.528
0.624,-1.793,0.123,71.228,0.549,73.181
0.635,-1.745,0.129,70.007,-2.258,89.966
0.651,-1.703,0.094,69.092,-5.005,109.802
0.665,-1.643,0.121,70.313,-5.554,125.488
0.667,-1.591,0.112,72.693,-6.897,142.273
0.663,-1.525,0.114,77.881,-6.958,155.518
0.652,-1.464,0.119,81.604,-6.714,169.250
0.643,-1.378,0.134,84.351,-5.493,179.382
0.636,-1.353,0.139,85.815,-4.395,191.223
0.639,-1.286,0.134,84.473,-5.005,200.378
0.650,-1.280,0.130,83.618,-5.432,211.731
0.662,-1.250,0.122,83.008,-6.531,221.741
0.671,-1.216,0.118,81.360,-6.836,233.093
0.679,-1.191,0.106,79.163,-6.897,243.835
0.692,-1.157,0.091,76.355,-7.874,256.897
0.703,-1.129,0.057,72.205,-9.277,268.066
0.725,-1.095,0.026,67.383,-12.634,282.532
0.796,-0.936,-0.063,50.171,-31.189,339.050
0.801,-0.898,-0.088,45.837,-37.048,351.624
0.798,-0.844,-0.108,43.335,-42.419,366.455
0.792,-0.791,-0.131,40.344,-50.598,377.991
0.779,-0.714,-0.145,38.940,-57.983,391.663
0.776,-0.642,-0.145,37.903,-68.054,402.771
0.786,-0.531,-0.138,38.086,-76.416,414.307
0.801,-0.432,-0.119,39.307,-85.144,422.424
0.816,-0.307,-0.098,42.542,-91.187,430.603
0.823,-0.199,-0.069,45.654,-97.168,435.486
0.817,-0.066,-0.033,47.791,-99.792,439.270
0.800,0.041,0.005,51.331,-103.027,439.697
0.777,0.166,0.041,54.199,-104.919,438.538
0.767,0.280,0.082,57.617,-106.689,437.012
0.761,0.436,0.116,60.669,-108.337,434.265
0.750,0.568,0.186,61.707,-108.704,427.795
0.738,0.713,0.201,61.279,-108.948,420.471
0.707,0.813,0.236,58.472,-108.521,408.508
0.674,0.899,0.279,53.223,-109.253,396.545
0.623,0.937,0.298,49.561,-108.643,382.507
0.590,0.979,0.310,46.692,-111.267,372.375
0.524,1.242,0.407,57.861,-116.821,327.576
0.477,1.300,0.452,62.256,-115.479,312.439
0.437,1.361,0.507,66.650,-113.708,298.340
0.392,1.436,0.552,69.458,-112.122,281.372
0.361,1.500,0.598,73.059,-110.291,268.494
0.331,1.576,0.643,74.036,-110.291,253.235
0.300,1.645,0.696,75.745,-108.398,240.601
0.258,1.715,0.742,74.585,-107.483,225.586
0.217,1.765,0.804,72.632,-104.614,211.914
0.178,1.810,0.847,69.458,-101.318,197.144
0.138,1.839,0.880,64.514,-96.375,178.467
0.116,1.864,0.911,59.448,-91.736,163.208
0.132,1.875,0.924,54.810,-86.304,145.020
0.083,1.929,0.930,47.791,-82.092,131.104
0.082,1.915,0.916,41.321,-79.224,116.638
0.077,1.938,0.898,32.837,-75.806,105.408
0.061,1.958,0.886,25.635,-74.402,92.041
0.057,1.974,0.871,17.090,-71.838,80.872
0.029,1.977,0.855,9.094,-69.763,65.186
0.153,1.986,0.851,-0.488,-69.580,52.673
-0.054,2.008,0.853,-10.559,-69.885,39.551
-0.013,1.917,0.835,-20.935,-67.017,22.827
0.009,1.905,0.848,-35.950,-62.256,13.306
0.001,1.853,0.788,-62.256,-59.509,-2.380
0.003,1.778,0.778,-55.359,-60.791,-30.823
-0.008,1.720,0.742,-76.660,-64.697,-29.297
0.011,1.674,0.734,-70.190,-67.200,-39.673
0.077,1.501,0.615,-103.027,-64.514,-71.838
0.070,1.478,0.574,-108.032,-65.552,-79.285
0.071,1.458,0.557,-114.685,-66.711,-86.609
0.088,1.423,0.551,-120.178,-66.956,-93.994
0.113,1.371,0.537,-125.610,-65.735,-103.943
0.130,1.323,0.512,-128.235,-63.110,-112.366
0.146,1.264,0.491,-128.723,-61.707,-122.498
0.156,1.214,0.462,-128.601,-59.509,-131.348
0.168,1.154,0.439,-126.282,-58.289,-141.174
0.189,1.103,0.413,-123.108,-56.152,-149.597
0.214,1.044,0.402,-119.385,-54.688,-159.302
0.230,0.993,0.386,-116.211,-52.124,-166.382
0.241,0.928,0.366,-111.816,-50.659,-174.927
0.250,0.868,0.352,-107.239,-49.255,-181.824
0.247,0.794,0.346,-101.318,-49.377,-190.125
0.245,0.724,0.349,-96.680,-50.354,-197.327
0.245,0.638,0.357,-90.393,-50.781,-205.200
0.251,0.566,0.378,-85.999,-51.208,-210.571
0.277,0.281,0.395,-78.552,-53.101,-220.093
0.268,0.215,0.392,-79.529,-55.359,-220.581
0.261,0.159,0.391,-81.848,-59.448,-221.069
0.253,0.088,0.396,-85.693,-62.256,-221.863
0.249,0.027,0.419,-90.149,-65.552,-222.717
0.256,-0.049,0.430,-94.543,-67.932,-222.412
0.270,-0.107,0.429,-100.525,-70.801,-221.985
0.293,-0.178,0.421,-103.760,-73.608,-221.191
0.314,-0.236,0.409,-105.225,-77.393,-219.299
0.331,-0.301,0.404,-104.248,-79.712,-217.468
0.337,-0.398,0.411,-99.426,-82.031,-216.003
0.342,-0.462,0.430,-91.858,-82.703,-213.989
0.346,-0.546,0.463,-79.651,-81.482,-213.562
0.353,-0.651,0.502,-66.833,-78.979,-213.440
0.357,-0.770,0.548,-49.500,-74.463,-212.341
0.376,-0.839,0.582,-34.912,-70.068,-208.801
0.387,-0.930,0.625,-16.541,-63.599,-204.346
0.369,-1.109,0.716,39.001,-48.035,-170.837
0.354,-1.131,0.750,42.114,-45.593,-161.011
0.340,-1.159,0.785,40.771,-44.739,-151.978
0.332,-1.187,0.806,35.645,-44.495,-138.794
0.339,-1.220,0.826,26.367,-45.410,-126.953
0.349,-1.238,0.832,18.677,-46.814,-110.535
0.358,-1.242,0.827,9.460,-47.241,-95.215
0.365,-1.227,0.822,3.967,-47.668,-77.148
0.363,-1.184,0.816,-0.061,-47.363,-62.317
0.342,-1.138,0.823,-1.648,-46.204,-45.471
0.322,-1.067,0.841,-2.441,-44.739,-33.630
0.292,-1.007,0.855,-2.563,-42.297,-22.217
0.276,-0.927,0.869,-2.319,-39.978,-14.893
0.267,-0.870,0.882,-2.686,-36.255,-7.507
0.260,-0.805,0.891,-1.892,-33.203,-2.380
0.253,-0.754,0.890,-0.122,-28.809,2.380
0.239,-0.692,0.879,2.319,-25.391,5.798
0.222,-0.642,0.869,4.333,-21.484,8.850
0.208,-0.573,0.857,6.653,-18.372,10.925
0.188,-0.513,0.848,7.751,-14.954,11.780
0.174,-0.451,0.828,7.874,-12.634,12.085
0.167,-0.407,0.824,6.653,-10.925,11.597
0.167,-0.345,0.825,4.333,-9.155,11.108
0.166,-0.349,0.823,2.014,-7.263,11.597
0.159,-0.328,0.814,-1.038,-5.615,12.207
0.156,-0.305,0.805,-2.930,-3.540,13.611
0.150,-0.254,0.793,-5.005,-1.160,15.442
0.143,-0.257,0.780,-5.981,1.099,16.907
0.134,-0.228,0.761,-6.470,4.089,18.127
0.125,-0.191,0.739,-6.287,6.226,19.165
0.117,-0.161,0.717,-5.798,7.690,19.226
0.105,-0.131,0.709,-4.883,9.216,19.470
0.099,-0.107,0.702,-3.906,10.986,19.287
0.088,-0.080,0.693,-3.296,13.184,18.677
0.082,-0.061,0.677,-2.747,15.686,18.555
0.074,-0.039,0.661,-2.258,17.212,18.494
0.045,0.057,0.573,2.808,20.752,15.808
0.038,0.081,0.551,4.028,20.691,14.343
0.001,0.101,0.536,4.883,20.813,13.428
0.021,0.113,0.530,5.859,20.325,10.986
0.017,0.155,0.521,6.836,19.958,8.972
0.011,0.134,0.517,7.446,19.958,6.531
0.006,0.138,0.513,7.141,19.958,4.333
-0.000,0.137,0.511,5.920,19.836,1.526
0.001,0.137,0.503,4.272,18.738,-0.061
0.007,0.127,0.499,1.221,18.005,-1.526
0.013,0.114,0.488,-1.465,15.808,-3.479
0.020,0.101,0.489,-3.906,14.709,-4.028
0.030,0.091,0.485,-5.493,12.390,-4.395
0.035,0.080,0.471,-8.118,10.742,-4.150
0.037,0.073,0.461,-10.010,8.240,-3.540
0.038,0.064,0.454,-11.475,5.981,-2.808
0.036,0.056,0.449,-11.963,3.601,-2.441
0.040,0.048,0.453,-11.475,1.160,-1.953
0.043,0.043,0.461,-10.681,-0.488,-1.404
