aX,aY,aZ,gX,gY,gZ
0.143,-0.001,0.564,-41.199,24.658,13.123
0.139,-0.002,0.537,-38.086,21.851,12.573
0.145,-0.003,0.516,-35.889,20.447,13.000
0.151,-0.003,0.496,-33.936,18.738,12.207
0.141,-0.003,0.483,-32.349,15.747,11.963
0.149,0.003,0.472,-29.907,14.099,11.292
0.155,-0.001,0.469,-27.283,11.292,9.338
0.149,-0.015,0.465,-25.452,8.301,8.179
0.150,-0.032,0.466,-21.423,4.333,7.690
0.155,-0.040,0.479,-17.334,0.916,7.935
0.166,-0.048,0.498,-13.672,-0.732,8.240
0.174,-0.053,0.523,-11.536,-0.854,9.583
0.176,-0.051,0.536,-9.277,0.671,11.169
0.177,-0.043,0.546,-7.935,2.686,12.756
0.176,-0.027,0.552,-6.531,4.700,13.550
0.180,-0.013,0.551,-6.165,4.822,13.489
0.180,-0.000,0.550,-5.798,5.066,13.306
0.177,0.008,0.554,-4.883,4.517,12.756
0.178,0.009,0.557,-4.944,4.822,12.939
0.178,0.012,0.560,-4.517,5.615,12.939
0.172,0.011,0.561,-3.601,6.104,13.184
0.167,0.008,0.562,-4.028,7.996,13.123
0.164,0.011,0.562,-3.052,10.193,12.817
0.162,0.013,0.561,-2.075,12.817,11.902
0.164,0.013,0.555,-2.075,15.442,11.353
0.162,0.011,0.541,-2.869,17.395,10.742
0.158,0.007,0.519,-4.211,18.127,10.803
0.156,0.005,0.495,-4.639,18.860,10.742
0.151,0.001,0.441,-4.028,18.127,10.498
0.146,-0.005,0.451,-3.662,18.372,10.071
0.141,-0.010,0.439,-2.686,17.090,9.338
0.135,-0.018,0.422,-0.183,17.029,8.667
0.134,-0.035,0.422,2.869,17.151,7.446
0.123,-0.042,0.419,6.348,19.287,8.057
0.121,-0.030,0.408,8.545,20.935,8.301
0.120,-0.020,0.394,12.024,21.912,8.362
0.118,-0.006,0.381,14.282,21.362,8.545
0.123,0.009,0.375,30.579,19.897,7.874
0.122,0.025,0.374,16.235,17.395,7.141
0.122,0.037,0.379,14.221,15.076,6.165
0.123,0.048,0.398,13.123,12.756,5.188
0.123,0.058,0.415,12.207,10.681,3.906
0.122,0.063,0.446,9.338,10.315,2.563
0.119,0.066,0.470,6.592,9.338,1.404
0.121,0.068,0.496,4.395,10.315,0.549
0.121,0.063,0.517,1.892,10.803,-0.610
0.122,0.059,0.529,0.244,13.367,-2.014
0.120,0.050,0.531,-1.770,14.343,-3.113
0.130,0.039,0.534,-2.563,16.174,-4.089
0.129,0.026,0.536,-2.502,19.043,-5.005
0.139,0.012,0.536,-2.258,20.447,-5.554
0.141,-0.003,0.540,-0.671,22.644,-5.798
0.152,-0.003,0.537,4.333,35.278,-6.042
0.156,-0.030,0.531,4.700,37.354,-7.080
0.158,-0.060,0.516,4.761,39.124,-7.751
0.161,-0.039,0.507,4.395,39.856,-8.606
0.173,-0.039,0.496,4.456,40.710,-8.423
0.176,-0.042,0.490,2.747,39.856,-7.874
0.181,-0.038,0.484,2.258,39.246,-6.897
0.185,-0.033,0.477,-0.549,39.063,-5.310
0.181,-0.029,0.468,-2.441,37.781,-4.272
0.179,-0.024,0.461,-4.456,35.767,-3.357
0.182,-0.020,0.453,-5.981,33.325,-2.258
0.181,-0.020,0.451,-7.751,31.616,-1.343
0.178,-0.024,0.446,-8.484,29.297,-0.366
0.173,-0.028,0.447,-9.277,27.893,0.366
0.167,-0.035,0.443,-10.254,26.306,1.404
0.163,-0.035,0.440,-11.230,25.391,2.258
0.157,-0.039,0.429,-12.634,23.621,3.784
0.148,-0.038,0.425,-13.428,22.583,5.066
0.146,-0.036,0.419,-13.794,20.935,6.470
0.143,-0.030,0.409,-14.832,19.165,7.080
0.139,-0.024,0.401,-16.724,17.517,8.362
0.133,-0.016,0.392,-18.005,14.343,9.216
0.128,-0.013,0.384,-19.104,12.268,10.315
0.125,-0.008,0.377,-20.142,8.850,11.047
0.118,-0.000,0.374,-20.203,5.981,10.864
0.112,0.001,0.374,-19.714,2.136,10.742
0.103,0.009,0.381,-19.836,-0.061,9.949
0.100,0.008,0.390,-18.799,-2.197,9.033
0.095,0.006,0.402,-17.090,-3.479,7.080
0.096,0.004,0.418,-31.189,-4.944,5.859
0.094,-0.001,0.431,-14.282,-5.066,4.578

0.598,-0.953,1.009,-12.390,-235.291,114.319
0.600,-0.921,1.137,-17.822,-234.436,119.263
0.608,-0.892,1.241,-20.142,-230.042,124.939
0.616,-0.865,1.360,-23.071,-224.060,129.150
0.619,-0.831,1.442,-24.963,-216.248,133.606
0.619,-0.784,1.531,-24.597,-206.665,136.841
0.607,-0.706,1.608,-23.804,-198.425,140.808
0.593,-0.595,1.703,-20.203,-190.002,143.494
0.567,-0.531,1.790,-16.602,-182.129,146.179
0.547,-0.460,1.889,-11.414,-172.546,146.729
0.539,-0.389,1.957,-4.517,-161.926,145.386
0.549,-0.313,2.029,6.348,-147.522,143.616
0.553,-0.297,2.080,15.991,-132.385,142.334
0.554,-0.257,2.125,24.170,-115.051,140.808
0.549,-0.195,2.146,31.982,-100.464,140.930
0.532,-0.133,2.165,36.133,-85.876,141.785
0.503,-0.066,2.180,38.269,-75.684,142.395
0.473,-0.017,2.194,36.377,-64.941,143.188
0.450,0.034,2.203,33.997,-56.946,143.127
0.425,0.172,2.187,-14.404,-15.198,139.404
0.386,0.209,2.135,-33.142,-8.850,140.015
0.353,0.242,2.087,-55.725,-5.676,141.174
0.318,0.248,2.006,-72.815,-5.493,141.663
0.298,0.235,1.992,-88.562,-6.104,125.183
0.292,0.216,1.964,-95.459,-6.042,137.817
0.293,0.187,1.945,-100.098,-5.432,134.277
0.301,0.168,1.938,-99.731,-2.258,129.822
0.306,0.153,1.946,-95.093,1.953,126.831
0.310,0.156,1.965,-88.684,6.714,123.230
0.314,0.215,1.995,-77.820,15.381,120.361
0.320,0.219,2.022,-68.420,22.400,116.760
0.121,1.148,1.538,48.767,-32.104,96.924
0.292,0.419,2.375,-6.470,2.380,76.294
0.361,0.147,2.687,-57.922,72.205,90.271
0.883,0.287,1.867,-19.653,99.121,96.863
0.506,-0.032,2.159,4.456,97.473,116.821
0.328,0.523,2.089,8.850,101.257,95.398
0.394,0.397,2.235,11.841,111.877,95.276
0.292,0.300,2.234,3.113,128.418,101.563
0.298,0.422,2.148,-3.357,135.010,109.985
0.300,0.583,2.024,-3.784,128.967,114.929
0.337,0.680,1.972,-8.179,124.878,123.474
0.314,0.655,1.941,-18.372,116.638,124.573
0.320,0.750,1.898,-21.179,106.262,117.737
0.374,0.699,1.920,-20.691,99.548,113.586
0.534,0.758,2.050,-32.532,117.554,118.591
0.477,0.797,1.961,-44.861,156.677,121.887
0.355,0.840,1.822,-49.072,165.039,126.770
0.300,0.885,1.684,-47.668,160.217,125.610
0.279,0.925,1.612,-46.631,146.851,113.831
0.329,0.894,1.579,-46.448,163.025,99.670
0.310,0.883,1.530,-36.987,169.067,97.534
0.292,0.898,1.461,-24.536,172.546,92.407
0.278,0.935,1.426,-18.311,173.462,90.332
0.385,0.986,1.350,-14.404,171.570,87.280
0.328,0.982,1.406,-13.245,176.331,78.430
0.246,0.938,1.335,-17.334,177.124,78.491
0.298,0.948,1.335,-20.813,183.716,75.439
0.327,0.955,1.309,-26.978,198.975,69.580
0.275,0.923,1.174,-29.541,204.895,64.331
0.199,0.899,1.034,-23.682,192.749,63.599
0.245,0.923,1.027,-21.912,182.129,47.607
0.260,0.944,1.016,-26.917,175.537,62.744
0.271,0.958,0.978,-34.058,176.575,63.721
0.263,0.954,0.935,-36.255,177.795,62.439
0.247,0.951,0.892,-34.180,177.490,59.204
0.223,0.956,0.859,-30.640,174.866,54.810
0.206,0.967,0.828,-25.085,171.875,49.194
0.208,0.966,0.810,-20.813,170.166,42.236
0.229,0.949,0.785,-0.549,167.114,38.025
0.212,0.948,0.774,-9.827,162.598,34.058
0.225,0.935,0.770,-5.493,159.363,28.687
0.238,0.927,0.760,-2.808,158.203,26.123
0.221,0.906,0.732,-1.282,156.128,25.513
0.222,0.905,0.710,-0.427,153.442,25.635
0.242,0.909,0.704,-3.235,153.503,23.010
0.251,0.896,0.665,-7.446,157.166,18.616
0.244,0.866,0.612,-9.583,159.302,11.658
0.236,0.835,0.548,-8.362,160.278,7.629
0.224,0.804,0.500,-5.920,159.546,3.723
0.213,0.788,0.438,-2.319,156.677,1.953
0.204,0.772,0.384,1.465,154.114,1.465
0.200,0.767,0.337,3.601,149.536,1.770
0.204,0.769,0.298,6.836,145.874,0.488
0.208,0.769,0.275,8.606,142.700,-3.784
0.207,0.757,0.249,10.559,139.099,-7.874
0.201,0.719,0.228,13.000,136.353,-14.832
0.202,0.684,0.211,15.991,134.277,-19.958
0.233,0.568,0.103,21.790,124.756,-32.471
0.241,0.556,0.077,21.667,122.314,-36.682
0.244,0.543,0.048,20.752,120.056,-40.466
0.243,0.523,0.022,18.982,117.676,-45.166
0.244,0.505,-0.003,17.700,116.028,-49.255
0.240,0.472,-0.022,16.724,114.197,-54.321
0.241,0.440,-0.044,0.000,113.098,-57.434
0.234,0.406,-0.065,14.587,111.511,-60.669
0.227,0.385,-0.093,14.526,108.948,-65.552
0.192,0.370,-0.118,14.587,107.361,-70.190
0.209,0.358,-0.136,15.503,103.088,-76.721
0.205,0.340,-0.150,15.503,99.792,-82.153
0.197,0.320,-0.159,14.893,96.191,-88.196
0.194,0.284,-0.164,14.954,93.811,-93.079
0.195,0.244,-0.161,15.747,92.590,-98.328
0.193,0.191,-0.165,17.395,91.980,-102.295
0.198,0.145,-0.177,18.555,92.834,-107.117
0.205,0.067,-0.208,20.508,94.604,-109.985
0.219,0.046,-0.239,23.376,94.971,-112.549
0.225,-0.028,-0.281,26.306,94.788,-113.525
0.223,-0.038,-0.320,29.297,93.079,-113.770
0.215,-0.067,-0.358,33.325,90.759,-112.854
0.204,-0.094,-0.386,36.499,87.708,-111.267
0.191,-0.111,-0.417,39.612,83.069,-110.596
0.175,-0.126,-0.436,43.457,81.055,-108.765
0.133,-0.145,-0.508,58.533,67.444,-104.370
0.128,-0.147,-0.519,60.486,63.049,-102.295
0.116,-0.142,-0.527,61.035,57.495,-100.220
0.106,-0.144,-0.535,59.509,51.819,-98.267
0.088,-0.146,-0.538,57.678,45.105,-95.642
0.085,-0.158,-0.534,55.176,38.635,-93.750
0.074,-0.167,-0.523,52.917,32.837,-90.393
0.069,-0.176,-0.515,47.791,27.161,-87.280
0.063,-0.179,-0.506,40.527,21.973,-83.313
0.060,-0.189,-0.505,30.762,15.808,-79.285
0.054,-0.194,-0.511,22.583,9.766,-74.219
0.051,-0.195,-0.521,12.207,0.183,-69.946
0.050,-0.193,-0.527,3.113,-7.629,-65.552
0.045,-0.191,-0.524,-5.249,-17.761,-61.951
0.037,-0.188,-0.512,-11.475,-26.489,-57.739
0.030,-0.184,-0.492,-16.785,-32.471,-54.260
0.017,-0.177,-0.479,-19.226,-37.598,-50.354
0.008,-0.166,-0.468,-20.935,-41.565,-47.485
0.000,-0.151,-0.468,-22.156,-43.945,-44.556
-0.006,-0.127,-0.467,-22.217,-47.180,-42.908
-0.013,-0.108,-0.471,-21.667,-50.720,-42.358
-0.038,-0.062,-0.461,-14.709,-60.425,-44.128
-0.042,-0.055,-0.465,-12.512,-61.890,-45.471
-0.041,-0.047,-0.469,-9.705,-62.317,-46.814
-0.037,-0.045,-0.486,-6.958,-62.744,-48.279
-0.035,-0.045,-0.505,-4.395,-63.416,-49.561
-0.033,-0.049,-0.534,-0.916,-65.369,-51.758
-0.022,-0.064,-0.559,3.601,-67.200,-53.650
-0.012,-0.072,-0.587,8.667,-70.435,-55.725
0.003,-0.084,-0.609,15.747,-73.730,-58.228
0.010,-0.093,-0.629,21.973,-77.087,-60.120
0.022,-0.110,-0.643,26.917,-81.360,-61.523
0.036,-0.130,-0.651,32.288,-86.243,-62.744
0.054,-0.158,-0.652,34.668,-91.003,-62.561
0.068,-0.178,-0.650,33.936,-97.900,-61.829
0.096,-0.207,-0.653,32.227,-104.309,-60.059
0.119,-0.224,-0.656,27.283,-113.220,-58.044
0.148,-0.247,-0.655,22.766,-120.483,-54.810
0.169,-0.267,-0.657,16.602,-131.165,-52.063
0.263,-0.371,-0.640,-2.258,-168.640,-37.903
0.292,-0.396,-0.626,-3.784,-177.307,-33.264
0.315,-0.423,-0.610,-3.784,-183.960,-29.297
0.349,-0.442,-0.597,-2.136,-191.467,-23.743
0.375,-0.456,-0.588,0.366,-197.754,-18.982
0.404,-0.458,-0.582,3.113,-205.261,-14.038
0.433,-0.462,-0.583,8.179,-211.182,-9.888
0.457,-0.465,-0.581,13.733,-218.445,-6.958
0.489,-0.474,-0.572,21.667,-224.731,-3.845
0.519,-0.477,-0.552,27.710,-231.567,-1.099
0.554,-0.478,-0.531,35.706,-238.525,1.770
0.583,-0.480,-0.500,43.213,-246.338,4.639
0.616,-0.490,-0.467,48.828,-253.906,8.179
0.646,-0.504,-0.420,54.260,-262.756,11.658
0.673,-0.531,-0.373,59.631,-269.592,17.395
0.695,-0.550,-0.313,63.660,-277.771,23.071
0.717,-0.550,-0.256,65.613,-283.569,30.701
0.727,-0.537,-0.184,64.819,-291.199,36.987
0.742,-0.517,-0.118,62.195,-297.668,44.800
0.750,-0.505,-0.025,58.228,-306.152,51.697
0.757,-0.411,0.403,37.903,-336.243,85.571
0.745,-0.400,0.501,33.264,-342.102,94.543
0.736,-0.317,0.629,30.884,-348.389,102.295
0.738,-0.235,0.758,30.884,-352.966,109.314
0.748,-0.097,0.972,31.006,-355.286,112.671
0.763,0.096,1.180,30.945,-355.652,111.206
0.778,0.270,1.461,30.762,-352.112,105.591
0.793,0.453,1.712,27.527,-345.093,96.313
0.796,0.571,2.026,23.865,-330.872,80.994
0.799,0.661,2.249,18.555,-312.561,49.988
0.779,0.672,2.476,15.442,-285.400,48.218
0.772,0.677,2.626,13.000,-260.742,35.950
0.770,0.669,2.737,10.498,-234.314,23.132
0.773,0.654,2.825,3.052,-202.454,14.771
0.766,0.627,2.860,-5.249,-161.194,7.812
0.710,0.583,2.673,-18.616,-146.545,4.089
0.688,0.501,2.769,-24.597,-131.287,2.258
0.672,0.442,2.726,-32.166,-114.807,2.808
0.638,0.366,2.661,-36.438,-101.440,6.714
0.600,0.320,2.570,-40.710,-87.097,9.216
0.534,0.258,2.493,-41.626,-76.721,11.047
0.495,0.222,2.436,-40.222,-64.636,12.817
0.456,0.184,2.386,-37.842,-50.842,14.832
0.418,0.162,2.293,-35.339,-34.119,17.517
0.347,0.143,2.198,-31.433,-20.569,19.043
0.335,0.138,2.089,-27.405,-5.615,19.104
0.309,0.133,1.961,-23.071,2.930,19.531
0.278,0.128,1.866,-20.081,12.024,19.104
0.255,0.132,1.760,-20.691,16.235,19.104
0.233,0.139,1.671,-24.902,19.958,18.860
0.177,0.192,1.281,-57.007,23.376,20.874
0.140,0.076,1.217,-54.260,9.888,7.324
0.155,-0.002,1.251,-55.115,10.193,18.555
0.169,0.067,1.199,-58.533,20.996,35.095
0.171,0.099,1.149,-66.040,45.715,45.349
0.115,0.090,1.011,-64.880,35.889,46.204
0.064,0.104,0.909,-53.040,25.330,40.039
0.033,0.148,0.841,-43.396,9.583,30.701
0.027,0.168,0.842,-36.255,-1.465,22.400
0.047,0.167,0.873,-35.461,-2.319,15.625
0.067,0.138,0.887,-36.499,2.075,13.428
0.096,0.120,0.884,-35.400,13.672,12.390
0.108,0.101,0.847,-33.325,22.888,10.254
0.096,0.076,0.802,-28.564,28.137,6.958
0.080,0.059,0.748,-22.095,28.870,4.028
0.072,0.042,0.709,-16.907,26.062,2.075
0.071,0.033,0.684,-12.756,21.606,2.380
0.082,0.019,0.681,-10.437,17.639,3.723
0.092,0.010,0.685,-7.874,14.893,5.798
0.099,0.003,0.692,-5.615,12.939,7.507
0.098,-0.000,0.694,-4.456,12.817,9.460
0.087,-0.002,0.693,-2.930,13.000,11.169
0.082,-0.000,0.657,-1.953,14.099,13.184
0.080,0.009,0.680,-1.099,14.526,14.099
0.081,0.016,0.662,-0.488,15.686,15.320
0.083,0.025,0.638,0.061,14.954,15.808
0.087,0.039,0.620,1.343,14.832,15.808
0.092,0.052,0.609,2.625,13.428,15.930
0.098,0.062,0.600,3.235,13.977,15.869
0.102,0.077,0.593,3.357,14.465,15.381
0.095,0.090,0.577,2.075,15.320,14.099
0.082,0.101,0.559,1.160,14.648,11.475
0.094,0.087,0.546,0.183,13.184,8.911
0.098,0.076,0.536,-1.526,12.329,6.592
0.100,0.069,0.527,-2.380,10.071,3.479
0.096,0.049,0.514,-2.991,8.911,2.930
0.106,0.039,0.510,-3.479,7.324,2.869
0.117,0.040,0.509,-3.906,7.690,1.160
0.115,0.025,0.497,-3.967,8.057,-1.404
0.113,0.005,0.478,-2.258,8.789,-3.662
0.112,-0.007,0.471,-0.122,7.568,-3.235
0.118,-0.017,0.473,1.831,8.057,-1.221
0.123,-0.022,0.476,2.502,7.812,1.587
0.122,-0.027,0.479,3.479,9.827,3.906
0.114,-0.021,0.474,4.700,10.315,5.066
0.103,-0.018,0.470,6.165,10.681,4.517
0.092,-0.014,0.464,7.690,10.071,3.723
0.096,-0.012,0.461,9.338,9.766,3.540
0.106,-0.006,0.457,9.338,10.315,3.784
0.110,-0.005,0.451,10.559,10.071,4.639
0.114,0.002,0.443,10.803,10.559,5.432
0.116,0.001,0.443,11.353,10.071,6.287
0.118,0.012,0.443,11.230,10.010,6.531
0.115,0.017,0.440,11.047,10.315,6.592
0.117,0.021,0.439,10.620,9.766,6.531
0.115,0.030,0.441,10.559,9.155,6.348
0.115,0.029,0.445,8.911,8.484,5.676
0.122,0.018,0.454,8.362,8.667,5.432
0.124,0.022,0.452,6.348,8.606,6.165
0.127,0.028,0.446,4.639,8.240,5.920
0.127,0.016,0.449,3.174,7.690,3.662
0.129,0.017,0.446,1.648,7.263,3.052
0.130,0.015,0.441,0.305,7.751,2.869
0.133,0.008,0.440,-1.709,6.409,2.991
0.137,0.006,0.442,-4.944,6.287,3.418
0.132,-0.004,0.440,-5.493,5.554,3.601
0.128,-0.014,0.437,-7.019,5.310,3.784
0.123,-0.019,0.434,-8.545,5.127,3.723
0.120,-0.021,0.427,-9.033,4.395,3.662
0.120,-0.022,0.422,-9.094,4.578,3.540
0.117,-0.024,0.409,-9.399,4.150,3.540
0.115,-0.024,0.399,-8.423,3.357,4.272
0.115,-0.029,0.389,-7.385,2.502,4.333
0.116,-0.024,0.383,-4.761,1.038,4.333
0.110,-0.024,0.383,-1.770,-0.061,4.211
0.111,-0.025,0.385,0.610,15.442,3.357
0.111,-0.021,0.395,3.235,-0.122,2.808
0.116,-0.026,0.403,5.371,0.122,2.014
0.122,-0.028,0.408,7.935,-0.122,1.465
0.127,-0.027,0.417,9.583,0.488,1.648
0.134,-0.028,0.422,10.132,0.977,1.770
0.134,-0.028,0.422,10.254,1.038,1.770
0.141,-0.026,0.422,10.437,0.244,1.587
0.142,-0.019,0.424,10.376,0.000,1.709
0.146,-0.014,0.426,10.193,-0.488,1.648
0.152,-0.014,0.427,9.888,-0.732,1.587
0.161,-0.015,0.429,9.888,-1.526,1.648
0.162,-0.015,0.432,10.132,-1.831,1.709
0.163,-0.013,0.436,9.583,-2.319,2.014
0.165,-0.015,0.443,9.521,-2.808,1.526
0.164,-0.014,0.446,8.972,-2.747,1.465
0.162,-0.018,0.450,8.362,-2.869,1.648
0.162,-0.023,0.449,8.789,-2.930,1.831
0.159,-0.024,0.453,9.644,-2.197,2.380
0.151,-0.016,0.454,9.644,-2.502,3.357
0.148,-0.004,0.461,9.216,-2.380,3.479
0.143,0.007,0.469,8.423,-3.479,4.028
0.141,0.014,0.486,6.348,-3.296,4.089

-0.011,-0.939,0.149,-226.135,15.625,14.038
-0.113,0.328,0.384,-168.945,16.113,0.427
-0.010,-0.034,0.535,-63.599,13.550,32.715
0.045,0.650,0.515,-36.743,-5.859,16.418
0.060,0.519,0.505,-62.195,-2.930,-40.161
0.045,0.395,0.445,-50.842,-12.207,-25.208
0.047,0.389,0.419,-44.556,-15.930,-37.598
0.057,0.307,0.432,-49.805,-20.996,-45.105
0.080,0.249,0.444,-49.011,-20.081,-1.221
0.086,0.268,0.420,-53.101,-24.170,-4.944
0.094,0.266,0.375,-60.303,-24.414,-25.085
0.116,0.248,0.401,-77.087,-23.132,-11.719
0.128,0.234,0.449,-63.843,-18.799,-24.597
0.132,0.231,0.482,-47.729,-14.526,-32.410
0.134,0.194,0.494,-50.110,-11.047,-9.216
0.121,0.147,0.523,-37.476,-9.033,-15.015
0.103,0.101,0.560,-29.053,-4.639,-24.353
0.070,0.097,0.563,-25.635,0.549,-12.512
0.036,0.095,0.533,-19.897,4.456,-18.921
0.016,0.118,0.519,-31.189,8.850,-18.372
0.012,0.159,0.507,-14.221,12.207,3.845
0.021,0.163,0.490,-31.006,15.808,2.930
0.042,0.185,0.470,-17.334,17.883,-0.488
0.054,0.201,0.463,-18.921,18.982,5.981
0.061,0.198,0.463,-20.142,19.775,8.667
0.067,0.199,0.469,-20.935,19.287,-3.296
0.078,0.218,0.507,-23.071,21.423,-0.244
0.076,0.163,0.481,-22.339,21.057,5.798
0.072,0.162,0.503,-22.095,20.264,1.709
0.069,0.175,0.501,-21.423,18.799,5.249
0.063,0.144,0.466,-22.400,15.686,7.202
0.090,0.171,0.543,-23.193,13.367,-2.075
0.072,0.155,0.472,-25.635,9.521,-1.587
0.079,0.171,0.477,-30.029,7.202,-0.244
0.079,0.177,0.461,-33.936,6.897,-5.493
0.085,0.171,0.471,-36.926,6.653,-8.484
0.093,0.152,0.467,-39.551,7.690,-3.784
0.095,0.149,0.478,-40.527,9.521,-6.226
0.095,0.146,0.495,-39.429,14.160,-10.925
0.095,0.129,0.494,-36.377,18.372,-9.338
0.083,0.143,0.525,-20.630,35.461,-6.592
0.068,0.151,0.533,-14.038,38.330,-7.812
0.067,0.153,0.527,-7.202,39.734,-5.737
0.046,0.148,0.493,-5.493,38.879,-4.211
0.047,0.162,0.519,-5.615,38.452,-2.563
0.034,0.162,0.514,-4.089,36.621,1.648
0.022,0.125,0.510,0.061,35.522,1.831
0.029,0.155,0.522,1.831,34.546,1.831
0.021,0.159,0.509,3.296,32.898,2.197
0.026,0.161,0.498,3.174,31.311,0.305
0.026,0.169,0.494,2.686,29.358,-0.854
0.031,0.162,0.499,2.502,28.564,-1.709
0.035,0.157,0.497,2.441,27.466,-2.014
0.035,0.147,0.495,2.747,27.405,-2.686
0.050,0.138,0.496,1.831,28.076,-2.686
0.057,0.097,0.485,0.000,28.137,-2.686
0.068,0.116,0.478,-1.770,28.259,-4.333
0.076,0.121,0.474,-6.042,27.100,-5.249
0.076,0.126,0.461,-11.902,27.344,-6.165
0.067,0.133,0.458,-17.517,26.245,-7.019
0.045,0.155,0.460,-22.339,27.039,-6.714
0.038,0.154,0.463,-27.405,28.748,-5.615
0.043,0.145,0.469,-32.349,29.846,-3.845
0.052,0.151,0.477,-33.447,32.959,-1.648
0.054,0.152,0.477,-34.851,34.180,0.671
0.058,0.153,0.495,-37.170,35.950,2.991
0.041,0.167,0.483,-36.560,33.508,5.188
0.039,0.190,0.510,-37.842,28.259,6.897
0.026,0.208,0.531,-39.307,21.240,7.996
-0.013,0.176,0.504,-44.922,9.827,7.996
-0.011,0.164,0.542,-39.429,-4.333,6.958
0.025,0.131,0.548,-35.950,-8.728,5.249
0.043,0.117,0.542,-30.396,-8.911,4.089
0.053,0.135,0.530,-28.564,-7.080,2.869
0.054,0.128,0.510,-25.024,-5.676,1.831
0.058,0.140,0.518,-23.010,-4.822,-0.488
0.055,0.145,0.507,-19.592,-4.944,-1.404
0.052,0.154,0.507,-18.250,-5.432,-3.418
0.047,0.151,0.502,-17.700,-7.080,-4.944
0.038,0.143,0.496,-18.311,-8.606,-5.493
0.038,0.141,0.496,-19.775,-9.460,-5.859
0.042,0.144,0.492,-21.667,-10.010,-6.165
0.044,0.143,0.491,-21.851,-10.681,-6.348
0.047,0.139,0.495,-22.400,-10.254,-6.409
0.051,0.134,0.494,-22.705,-9.521,-6.714
0.051,0.126,0.501,-23.010,-8.911,-6.775
0.047,0.124,0.510,-22.888,-8.423,-7.202
0.039,0.122,0.509,-21.423,-6.958,-7.263
0.036,0.124,0.511,-20.020,-6.531,-7.446
0.040,0.126,0.515,-19.226,-5.493,-7.385
0.040,0.125,0.514,-17.944,-5.066,-7.019
0.042,0.120,0.513,-16.296,-4.395,-7.141
0.042,0.116,0.514,-14.648,-4.395,-6.958
0.038,0.118,0.517,-12.573,-3.601,-6.836
0.036,0.122,0.517,-11.047,-2.991,-5.920
0.062,0.130,0.506,-10.193,-2.930,-6.165
0.029,0.130,0.505,-10.437,-2.441,-5.981
0.026,0.135,0.499,-10.986,-3.174,-5.371
0.029,0.138,0.496,-10.559,-3.235,-5.066
0.030,0.145,0.494,-12.146,-4.578,-5.066
0.032,0.142,0.495,-13.245,-4.822,-4.272
0.032,0.136,0.496,-14.343,-5.615,-3.906
0.031,0.134,0.499,-15.320,-6.409,-3.174
0.040,0.126,0.502,-17.334,-7.019,-3.052
0.042,0.122,0.505,-17.944,-6.714,-3.235
0.042,0.120,0.508,-17.822,-6.592,-3.967
0.039,0.118,0.503,-17.273,-6.226,-4.028
0.041,0.117,0.504,-18.127,-5.615,-4.761
0.048,0.119,0.499,-18.311,-6.470,-5.554
0.057,0.113,0.500,-18.799,-6.470,-7.202
0.060,0.108,0.505,-19.653,-6.531,-9.033
0.058,0.103,0.506,-19.836,-5.920,-11.047
0.054,0.099,0.512,-19.897,-6.226,-12.451
0.047,0.087,0.520,-18.860,-4.456,-12.695
0.042,0.086,0.531,-17.029,-3.601,-12.756
0.040,0.091,0.535,-14.893,-2.563,-11.902
0.035,0.094,0.530,-12.390,-2.136,-10.193
0.030,0.109,0.527,-9.766,-2.686,-8.972
0.001,0.123,0.516,-7.996,-2.686,-7.812
0.032,0.132,0.510,-7.690,-3.845,-6.226
0.060,0.123,0.516,-6.348,-3.723,-5.310
0.031,0.132,0.510,-5.737,-3.601,-4.272
0.034,0.122,0.507,-4.700,-3.540,-3.723
0.037,0.114,0.510,-3.540,-2.197,-3.052
0.036,0.113,0.510,-2.197,-1.526,-2.563
0.035,0.109,0.513,-1.892,0.183,-2.258
0.036,0.108,0.511,-1.282,1.160,-2.197
0.036,0.108,0.508,-0.427,2.258,-2.136
0.039,0.115,0.514,0.305,2.686,-1.648
0.039,0.112,0.511,1.160,2.869,-1.892
0.042,0.105,0.521,2.991,3.235,-1.709
0.040,0.114,0.513,3.723,3.601,-1.892
0.040,0.112,0.511,3.845,3.174,-1.831
0.042,0.118,0.507,3.906,3.601,-2.075
0.043,0.120,0.507,3.906,3.052,-2.136
0.043,0.116,0.508,4.089,3.540,-2.625
0.042,0.122,0.503,3.906,3.235,-2.747
0.042,0.122,0.504,4.150,2.991,-2.686
0.042,0.122,0.505,3.601,2.686,-3.296
0.036,0.121,0.508,3.418,2.625,-3.113
0.038,0.120,0.505,3.479,2.991,-2.502
0.035,0.120,0.510,3.784,3.174,-2.441
0.042,0.117,0.510,4.211,3.540,-1.770
0.044,0.115,0.516,4.822,3.967,-1.709
0.041,0.110,0.518,6.836,4.150,-1.770
0.037,0.109,0.515,7.568,5.127,-1.709
0.039,0.102,0.515,8.789,6.531,-1.465
0.045,0.090,0.524,7.385,13.306,0.793
0.027,0.089,0.499,10.132,17.883,8.362
0.020,0.131,0.535,1.953,21.545,15.320
0.020,0.105,0.495,2.686,16.846,15.808
0.028,0.131,0.517,5.249,11.841,11.353
0.027,0.135,0.517,6.287,6.470,6.042
0.042,0.108,0.497,8.179,1.526,2.502
0.048,0.100,0.512,9.277,-2.625,-1.343
0.042,0.102,0.515,9.583,-4.395,-3.662
