aX,aY,aZ,gX,gY,gZ
0.189,0.143,0.457,-13.489,10.986,-10.742
0.190,0.149,0.450,-13.489,13.245,-10.498
0.188,0.147,0.435,-13.489,14.160,-10.681
0.183,0.148,0.411,-13.062,14.221,-10.437
0.182,0.147,0.393,-12.146,12.512,-11.169
0.177,0.145,0.378,-10.986,9.766,-11.719
0.171,0.146,0.378,-10.986,7.385,-11.719
0.171,0.144,0.388,-11.047,3.601,-12.207
0.176,0.141,0.400,-11.353,1.709,-12.085
0.183,0.138,0.417,-11.902,0.244,-11.536
0.191,0.129,0.428,-12.390,-0.366,-11.414
0.187,0.122,0.437,-12.573,0.488,-10.864
0.187,0.117,0.440,-12.939,1.221,-10.193
0.184,0.116,0.446,-12.756,2.136,-9.644
0.183,0.116,0.449,-12.878,2.808,-9.583
0.182,0.113,0.449,-12.268,4.272,-9.338
0.186,0.111,0.448,-12.451,4.456,-9.460
0.191,0.106,0.443,-12.817,6.042,-8.972
0.197,0.102,0.432,-12.146,6.592,-8.057
0.200,0.098,0.417,-10.681,6.470,-7.324
0.200,0.098,0.403,-9.338,5.554,-6.653
0.200,0.101,0.402,-8.301,3.662,-5.676
0.198,0.105,0.405,-6.897,0.671,-5.188
0.198,0.111,0.421,-7.080,-2.136,-4.333
0.197,0.117,0.442,-7.263,-3.418,-3.662
0.199,0.122,0.462,-7.874,-4.211,-2.991
0.198,0.123,0.483,-8.667,-3.357,-2.258
0.197,0.125,0.498,-8.850,-2.014,-1.648
0.197,0.128,0.510,-9.583,-0.305,-1.465
0.194,0.130,0.518,-11.169,1.160,-1.587
0.194,0.134,0.520,-12.024,3.662,-1.465
0.196,0.137,0.514,-12.695,5.737,-1.221
0.198,0.139,0.499,-13.916,7.446,-1.404
0.198,0.136,0.486,-14.221,8.484,-1.038
0.197,0.136,0.462,-13.367,8.240,-1.465
0.193,0.134,0.442,-13.184,8.179,-0.732
0.189,0.135,0.431,-12.878,5.676,-1.099
0.188,0.137,0.433,-12.329,4.211,-0.977
0.190,0.135,0.443,-11.658,1.709,-0.916
0.191,0.138,0.452,-11.414,0.854,-1.160
0.192,0.135,0.461,-10.559,1.038,-1.587
0.191,0.137,0.473,-10.071,1.221,-1.648
0.184,0.137,0.475,-9.644,2.380,-2.075
0.183,0.136,0.481,-9.033,2.563,-2.319
0.180,0.138,0.485,-7.568,3.418,-3.174
0.177,0.138,0.485,-7.019,4.883,-3.784
0.175,0.138,0.486,-6.348,5.493,-4.822
0.175,0.137,0.485,-5.310,6.531,-5.310
0.172,0.138,0.487,-4.517,7.202,-6.470
0.174,0.136,0.489,-3.357,8.240,-7.202
0.173,0.137,0.490,-3.052,8.057,-8.423
0.176,0.136,0.491,-3.174,9.277,-8.911
0.181,0.130,0.489,-3.723,8.850,-8.789
0.187,0.127,0.481,-3.662,9.094,-8.911
0.188,0.122,0.478,-4.883,8.789,-8.179
0.190,0.114,0.474,-5.066,8.057,-7.507
0.191,0.107,0.467,-5.676,6.714,-6.775
0.186,0.102,0.466,-6.104,5.249,-5.920
0.185,0.102,0.470,-6.592,4.456,-4.944
0.181,0.100,0.478,-6.348,3.601,-4.456
0.182,0.100,0.484,-6.897,4.456,-3.540
0.181,0.096,0.483,-6.287,4.395,-2.502
0.179,0.098,0.484,-6.226,5.127,-1.953
0.177,0.103,0.480,-5.981,5.310,-0.977
0.172,0.105,0.482,-6.287,5.554,-0.244
0.169,0.107,0.484,-5.676,5.981,-0.305
0.166,0.112,0.486,-5.981,5.615,-0.244
0.163,0.116,0.487,-6.287,6.226,-0.305
0.160,0.117,0.487,-7.080,5.554,-0.549
0.156,0.120,0.487,-7.141,5.493,-0.549
0.156,0.117,0.489,-7.874,5.310,-0.916
0.158,0.115,0.493,-8.362,5.615,-1.160
0.157,0.111,0.490,-8.240,5.859,-1.160
0.157,0.112,0.496,-8.850,6.470,-1.343
0.157,0.109,0.498,-9.155,6.958,-1.892
0.159,0.108,0.496,-9.399,7.568,-1.953
0.159,0.107,0.495,-9.338,8.240,-1.770
0.162,0.104,0.484,-9.399,9.094,-1.831
0.156,0.101,0.475,-9.583,9.644,-1.709
0.152,0.098,0.465,-9.155,8.301,-1.770
0.151,0.099,0.459,-7.751,7.812,-2.319
0.153,0.102,0.458,-7.141,7.019,-2.930
0.153,0.103,0.466,-6.348,5.981,-3.723
0.155,0.102,0.473,-5.493,4.578,-4.578

1.267,-0.047,1.228,44.922,-540.283,294.312
1.220,0.007,1.356,45.837,-502.014,298.096
1.166,0.100,1.447,47.485,-471.375,298.218
1.125,0.192,1.543,47.729,-439.087,294.861
1.095,0.295,1.615,47.424,-413.452,286.926
1.078,0.373,1.680,47.485,-384.460,278.320
1.055,0.452,1.725,49.377,-360.779,268.250
1.019,0.499,1.759,53.406,-332.825,254.150
0.941,0.537,1.786,62.256,-309.814,241.272
0.912,0.555,1.796,73.792,-284.363,224.182
0.871,0.577,1.807,90.820,-265.564,209.595
0.827,0.603,1.841,107.178,-246.582,191.467
0.795,0.630,1.882,127.747,-227.478,176.270
0.780,0.672,1.930,144.348,-210.693,159.058
0.780,0.701,1.994,162.964,-189.636,146.179
0.775,0.730,2.034,175.232,-172.058,132.935
0.741,0.760,2.026,200.684,-153.564,122.498
0.701,0.790,2.048,195.801,-143.616,113.586
0.687,0.825,2.135,196.777,-124.939,105.408
0.645,0.856,2.171,191.711,-111.267,98.389
0.585,0.894,2.217,185.425,-100.708,89.233
0.547,1.038,2.373,123.474,-69.336,62.073
0.544,1.058,2.371,101.379,-57.678,58.960
0.526,1.072,2.376,83.496,-40.588,57.556
0.517,1.093,2.359,63.293,-26.001,57.190
0.491,1.117,2.321,47.913,-10.681,56.946
0.466,1.149,2.266,32.471,6.042,55.969
0.425,1.190,2.220,22.156,19.348,52.063
0.380,1.222,2.163,12.268,33.203,46.143
0.337,1.255,2.125,1.038,44.922,37.598
0.314,1.268,2.094,-8.240,59.692,29.358
0.302,1.270,2.072,-18.494,73.303,20.752
0.297,1.267,2.044,-26.733,91.125,10.132
0.285,1.262,2.004,-35.156,105.652,0.366
0.280,1.255,1.973,-41.870,121.094,-11.230
0.269,1.254,1.931,-48.706,139.465,-22.705
0.250,1.249,1.872,-53.833,170.715,-37.903
0.246,1.240,1.794,-57.678,172.791,-52.185
0.245,1.198,1.718,-60.486,202.881,-70.435
0.248,1.148,1.617,-61.035,201.172,-85.876
0.261,1.082,1.534,-59.387,211.243,-103.821
0.283,1.025,1.462,-54.749,221.863,-117.676
0.306,0.959,1.418,-51.086,232.605,-133.057
0.311,0.900,1.375,-44.067,246.338,-143.738
0.319,0.836,1.346,-37.354,258.972,-155.945
0.320,0.785,1.305,-28.137,274.475,-167.053
0.327,0.728,1.277,-14.465,287.964,-180.908
0.336,0.691,1.243,12.817,303.955,-192.871
0.342,0.658,1.212,11.963,316.162,-205.444
0.348,0.632,1.178,22.888,332.397,-220.886
0.359,0.616,0.985,42.969,378.662,-269.592
0.360,0.624,0.927,39.307,384.644,-280.029
0.379,0.619,0.849,32.288,390.076,-291.016
0.401,0.615,0.818,20.996,393.982,-297.852
0.431,0.601,0.757,8.301,394.714,-303.833
0.458,0.585,0.674,-7.385,395.691,-308.228
0.495,0.555,0.603,-20.142,393.982,-311.584
0.523,0.532,0.526,-35.156,390.320,-313.477
0.549,0.504,0.475,-46.875,385.803,-313.965
0.558,0.485,0.418,-59.875,380.310,-314.392
0.551,0.459,0.377,-70.801,375.061,-312.683
0.544,0.444,0.324,-82.275,370.483,-310.974
0.532,0.416,0.282,-95.764,366.577,-307.617
0.533,0.394,0.223,-105.652,362.305,-303.406
0.539,0.355,0.170,-115.234,356.934,-299.316
0.544,0.325,0.110,-121.460,352.112,-292.603
0.548,0.292,0.075,-129.089,347.473,-287.598
0.548,0.267,0.030,-136.902,343.018,-279.968
0.508,0.240,-0.016,-145.630,338.196,-271.912
0.492,0.129,-0.262,-170.471,309.692,-227.051
0.485,0.103,-0.322,-171.204,300.537,-220.642
0.473,0.053,-0.371,-169.067,293.884,-212.769
0.451,0.026,-0.424,-163.269,284.912,-206.726
0.427,-0.024,-0.463,-153.442,277.405,-199.158
0.411,-0.062,-0.508,-141.602,268.005,-192.139
0.393,-0.104,-0.543,-129.578,259.888,-182.739
0.387,-0.143,-0.596,-112.915,250.488,-173.279
0.366,-0.170,-0.641,-96.313,242.737,-161.499
0.341,-0.190,-0.702,-76.233,233.643,-151.306
0.313,-0.191,-0.747,-59.509,223.999,-140.198
0.291,-0.187,-0.792,-38.269,210.571,-131.775
0.266,-0.170,-0.818,-21.179,196.838,-123.901
0.244,-0.151,-0.833,-1.282,179.810,-118.652
0.212,-0.101,-0.842,51.697,111.328,-98.572
0.214,-0.101,-0.839,57.190,91.675,-92.163
0.209,-0.090,-0.831,62.683,76.111,-85.815
0.208,-0.079,-0.822,65.979,56.091,-79.407
0.203,-0.064,-0.807,68.115,39.368,-75.195
0.190,-0.054,-0.751,69.092,19.104,-70.557
0.184,-0.045,-0.747,66.467,3.235,-67.871
0.186,-0.039,-0.715,60.730,-13.794,-64.331
0.190,-0.033,-0.687,54.138,-26.978,-61.707
0.201,-0.032,-0.680,47.607,-42.419,-58.228
0.205,-0.033,-0.683,40.405,-55.176,-55.481
0.213,-0.040,-0.702,33.386,-71.472,-51.453
0.215,-0.058,-0.731,27.588,-86.121,-48.096
0.219,-0.086,-0.756,25.208,-104.980,-43.152
0.228,-0.106,-0.779,25.330,-121.704,-38.269
0.247,-0.116,-0.782,27.649,-140.808,-31.860
0.253,-0.112,-0.781,32.227,-154.480,-25.940
0.253,-0.104,-0.781,37.292,-171.814,-19.165
0.254,-0.071,-0.792,45.288,-185.181,-14.832
0.255,-0.037,-0.817,55.237,-201.721,-11.719
0.305,0.069,-0.798,113.098,-253.357,-8.789
0.328,0.074,-0.776,130.310,-263.184,-7.935
0.345,0.069,-0.745,143.799,-273.987,-6.836
0.363,0.063,-0.723,158.386,-282.593,-3.357
0.385,0.060,-0.688,169.495,-292.419,0.305
0.416,0.064,-0.664,180.847,-299.988,6.165
0.443,0.069,-0.644,187.805,-307.678,11.780
0.496,0.069,-0.642,196.472,-315.674,17.761
0.485,0.076,-0.641,203.308,-324.402,26.001
0.498,0.084,-0.635,209.778,-334.778,32.837
0.507,0.087,-0.595,214.539,-347.656,41.382
0.514,0.098,-0.610,218.872,-359.924,47.852
0.532,0.116,-0.589,221.680,-373.657,55.603
0.586,0.138,-0.558,223.694,-384.399,61.951
0.589,0.148,-0.539,223.755,-398.193,69.641
0.620,0.159,-0.513,223.206,-409.119,76.843
0.660,0.169,-0.489,220.215,-436.096,85.449
0.679,0.177,-0.452,215.027,-434.692,93.811
0.716,0.173,-0.434,208.923,-447.205,104.614
0.751,0.198,-0.394,197.266,-464.355,113.220
0.901,0.263,-0.225,139.282,-529.907,138.733
0.951,0.280,-0.150,126.892,-562.500,142.334
0.987,0.282,-0.010,111.267,-564.453,143.860
1.006,0.286,0.141,100.586,-593.262,145.020
1.027,0.287,0.369,87.280,-587.524,145.691
1.056,0.271,0.590,76.294,-585.327,145.813
1.057,0.262,0.840,67.078,-571.838,145.447
1.051,0.249,1.035,59.631,-548.706,145.264
1.024,0.256,1.221,55.786,-511.963,144.531
0.990,0.292,1.346,54.871,-473.755,143.250
0.940,0.348,1.467,55.176,-425.598,140.076
0.892,0.435,1.497,52.490,-386.475,134.888
0.832,0.516,1.498,47.546,-351.196,125.061
0.791,0.616,1.464,41.443,-320.129,113.464
0.781,0.656,1.457,34.119,-301.270,94.910
0.742,0.669,1.390,25.940,-290.588,77.942
0.723,0.666,1.391,20.752,-291.565,57.983
0.724,0.634,1.426,15.076,-289.246,43.335
0.729,0.570,1.474,12.634,-285.156,27.771
0.734,0.533,1.556,12.329,-271.301,16.907
0.728,0.495,1.610,17.517,-257.629,5.981
0.705,0.474,1.683,23.315,-238.892,-7.141
0.689,0.450,1.690,27.954,-223.328,-17.456
0.676,0.434,1.708,29.602,-205.811,-28.015
0.653,0.355,1.721,3.845,-161.133,-48.950
0.643,0.322,1.738,-9.460,-156.677,-50.720
0.630,0.290,1.762,-22.949,-150.024,-50.842
0.623,0.248,1.808,-40.466,-143.860,-49.927
0.618,0.208,1.852,-54.871,-133.484,-48.279
0.619,0.155,1.877,-72.388,-123.108,-46.570
0.611,0.103,1.874,-86.670,-108.093,-42.847
0.603,0.041,1.845,-101.440,-97.107,-39.246
0.589,-0.008,1.812,-111.938,-82.825,-33.813
0.574,-0.063,1.751,-122.070,-72.144,-29.297
0.541,-0.107,1.684,-127.502,-59.631,-22.583
0.515,-0.152,1.596,-131.897,-49.744,-1.343
0.487,-0.186,1.481,-132.996,-40.222,-10.437
0.460,-0.224,1.408,-129.700,-33.264,-5.615
0.428,-0.250,1.310,-123.352,-27.771,0.122
0.402,-0.270,1.236,-112.122,-23.560,4.822
0.370,-0.271,1.171,-101.746,-20.569,9.521
0.355,-0.257,1.129,-87.646,-16.602,12.146
0.341,-0.240,1.084,-75.684,-10.315,13.855
0.318,-0.226,1.037,-60.242,-4.761,31.189
0.291,-0.199,0.970,-46.570,-1.709,18.677
0.275,-0.155,0.931,-32.043,-1.099,20.691
0.220,0.009,0.912,2.258,1.343,14.465
0.218,0.030,0.909,6.165,4.822,12.573
0.209,0.052,0.905,9.766,9.338,10.742
0.206,0.066,0.892,11.536,13.000,9.705
0.200,0.081,0.866,12.878,16.052,9.033
0.196,0.102,0.840,13.977,18.127,7.080
0.192,0.117,0.810,13.672,20.508,6.165
0.190,0.127,0.785,12.939,21.545,5.554
0.192,0.135,0.754,11.169,22.888,5.310
0.196,0.149,0.728,9.949,22.888,5.432
0.202,0.155,0.702,8.606,23.865,6.470
0.211,0.157,0.659,7.751,23.315,7.935
0.220,0.158,0.621,8.728,23.743,10.315
0.221,0.166,0.579,9.705,23.621,12.451
0.214,0.179,0.552,10.681,22.461,14.465
0.198,0.196,0.539,11.658,19.470,15.503
0.183,0.220,0.550,10.254,16.357,30.823
0.165,0.241,0.568,7.263,14.404,14.709
0.159,0.259,0.592,3.235,13.550,13.062
0.157,0.268,0.608,-0.244,14.526,10.742
0.159,0.273,0.613,-3.479,15.564,8.728
0.161,0.274,0.606,-7.446,19.104,6.897
0.163,0.271,0.593,-10.193,21.240,5.127
0.162,0.277,0.578,-12.329,24.170,3.662
0.162,0.278,0.548,-14.648,26.245,2.563
0.165,0.272,0.513,-16.357,27.771,1.587
0.170,0.268,0.457,-17.883,26.489,0.549
0.167,0.258,0.423,-17.212,25.574,-0.610
0.163,0.249,0.403,-15.442,20.996,-2.869
0.151,0.242,0.404,-13.794,18.066,-4.700
0.144,0.242,0.423,-13.489,14.954,-6.592
0.141,0.239,0.449,-13.489,12.939,-9.216
0.141,0.236,0.473,-14.099,13.062,-11.597
0.148,0.225,0.491,-14.954,13.855,-13.977
0.148,0.214,0.497,-15.869,30.945,-16.968
0.151,0.205,0.501,-15.808,16.846,-18.921
0.156,0.195,0.502,-15.442,18.555,-20.752
0.160,0.187,0.501,-14.832,20.508,-22.644
0.164,0.180,0.505,-15.442,22.339,-24.780
0.169,0.168,0.495,-16.174,24.414,-26.184
0.177,0.153,0.473,-16.479,24.902,-27.222
0.187,0.138,0.440,-16.602,24.536,-27.893
0.198,0.123,0.423,-15.503,23.499,-28.564
0.198,0.115,0.416,-13.611,20.935,-28.809
0.192,0.096,0.427,-12.573,18.433,-28.442
0.196,0.092,0.445,-12.573,16.052,-27.344
0.201,0.091,0.462,-14.038,13.367,-26.733
0.205,0.088,0.480,-16.357,12.878,-25.757
0.209,0.084,0.506,-17.883,12.512,-25.024
0.210,0.081,0.520,-18.921,14.526,-23.437
0.212,0.078,0.525,-20.142,16.235,-22.217
0.209,0.077,0.521,-21.179,19.104,-20.508
0.208,0.078,0.499,-21.912,21.423,-19.043
0.207,0.078,0.475,-21.301,23.560,-17.822
0.202,0.084,0.439,-19.958,24.292,-16.663
0.188,0.101,0.390,-10.193,18.860,-11.780
0.183,0.107,0.396,-8.606,17.700,-10.376
0.182,0.109,0.402,-7.507,15.747,-9.033
0.177,0.109,0.413,-6.836,14.343,-8.240
0.172,0.109,0.423,-6.897,12.634,-7.202
0.167,0.106,0.432,-7.324,11.902,-6.226
0.163,0.106,0.443,-7.385,12.024,-5.920
0.160,0.110,0.451,-8.057,11.780,-5.859
0.163,0.106,0.455,-7.385,13.672,-5.859
0.161,0.100,0.454,-7.996,14.465,-5.554
0.164,0.096,0.445,-8.362,14.832,-5.920
0.167,0.092,0.438,-7.935,14.954,-5.127
0.167,0.093,0.433,-7.202,15.076,-4.211
0.168,0.094,0.429,-6.653,14.038,-3.906
0.168,0.095,0.428,-5.859,13.916,-3.357
0.168,0.103,0.423,-5.676,12.634,-3.296
0.166,0.106,0.425,-5.615,11.902,-2.991
0.172,0.110,0.430,-5.676,9.277,-2.747
0.171,0.113,0.432,-6.714,8.179,-2.136
0.177,0.114,0.430,-6.958,6.653,-1.587
0.178,0.113,0.432,-6.042,5.615,-0.732
0.178,0.110,0.434,-4.700,5.737,-0.122
0.168,0.113,0.439,-4.211,4.822,0.061
0.164,0.115,0.447,-2.625,5.676,0.061
0.160,0.118,0.453,-2.197,5.981,0.427
0.157,0.125,0.466,-1.404,7.202,-0.061
0.154,0.128,0.472,-1.770,8.667,-0.305
0.155,0.130,0.477,-3.052,9.216,-0.244
0.156,0.131,0.474,-4.150,10.437,-0.122
0.155,0.131,0.468,-3.784,10.620,-0.549
0.153,0.135,0.457,-5.066,10.620,-0.671
0.152,0.141,0.451,-6.042,9.766,-0.793
0.149,0.141,0.452,-7.019,8.423,-1.526
0.150,0.145,0.454,-7.751,7.935,-2.319
0.152,0.146,0.458,-9.583,6.958,-2.502
0.153,0.140,0.461,-11.292,6.653,-3.113
0.154,0.138,0.461,-11.658,6.287,-3.235
0.149,0.136,0.464,-12.939,5.615,-3.113
0.151,0.135,0.464,-13.916,5.798,-3.723
0.151,0.131,0.460,-14.221,5.920,-3.601
0.154,0.131,0.457,-14.465,6.165,-3.906
0.156,0.127,0.452,-13.245,6.531,-4.395
0.153,0.121,0.444,-13.062,6.104,-5.066
0.152,0.115,0.437,-12.085,6.226,-5.005
0.152,0.112,0.435,-10.803,5.554,-5.371
0.154,0.108,0.435,-9.460,5.859,-5.432
0.157,0.103,0.432,-7.263,4.822,-5.005
0.125,0.103,0.428,-5.920,4.578,-5.310
0.156,0.102,0.428,-5.493,3.418,-4.944
0.155,0.099,0.432,-4.211,3.113,-4.761
0.154,0.095,0.468,-3.906,2.258,-4.211
0.150,0.094,0.444,-3.601,1.160,-3.906
0.145,0.095,0.450,-2.686,1.160,-4.028
0.146,0.093,0.460,-2.502,0.732,-3.601
0.146,0.091,0.464,-3.418,1.038,-3.601
0.145,0.089,0.465,-2.991,1.831,-3.418
0.149,0.085,0.467,-2.014,2.625,-3.174
0.148,0.087,0.459,-2.075,3.479,-2.563
0.150,0.090,0.454,-1.526,3.540,-2.808
0.150,0.092,0.450,-0.671,3.113,-2.625
0.150,0.093,0.451,-0.977,2.808,-1.892
0.148,0.092,0.450,-15.625,2.441,-2.014
0.151,0.091,0.452,-0.122,1.709,-1.892
0.150,0.097,0.455,-15.076,1.221,-1.282
0.152,0.101,0.454,0.488,0.671,-1.099
0.149,0.101,0.461,-0.427,0.061,-1.404
0.147,0.100,0.466,-0.366,-1.099,-1.343
0.145,0.102,0.469,-0.854,-1.221,-1.343
0.144,0.099,0.472,-1.587,-1.160,-1.221
0.148,0.099,0.472,-1.892,-1.160,-1.099
0.149,0.094,0.473,-1.465,-0.793,-0.854
0.147,0.093,0.471,-1.404,-0.671,-0.488
0.149,0.094,0.473,-1.160,0.305,-0.183
0.149,0.095,0.473,0.244,0.488,0.244
0.149,0.102,0.477,0.488,1.160,0.610
0.147,0.105,0.476,0.000,1.343,1.099

0.110,0.715,1.679,96.802,195.007,30.212
0.093,0.770,1.630,95.276,208.374,17.151
0.082,0.815,1.599,93.628,217.896,2.991
0.073,0.835,1.580,92.041,229.065,-14.587
0.078,0.841,1.561,89.539,237.671,-29.480
0.085,0.841,1.544,88.257,250.610,-46.448
0.087,0.828,1.515,85.999,260.925,-60.913
0.092,0.798,1.480,84.656,271.667,-78.308
0.103,0.777,1.426,82.764,282.898,-91.919
0.121,0.750,1.376,80.688,291.748,-107.300
0.142,0.727,1.298,79.346,301.758,-118.652
0.158,0.715,1.226,79.407,308.167,-131.165
0.174,0.690,1.156,75.623,314.575,-140.015
0.201,0.651,1.105,71.472,318.115,-147.339
0.216,0.616,1.052,68.787,322.693,-155.212
0.236,0.568,1.011,65.186,325.684,-160.950
0.259,0.524,0.942,62.195,331.116,-166.504
0.280,0.483,0.931,59.143,335.693,-170.349
0.306,0.454,0.887,56.152,342.102,-172.974
0.318,0.433,0.815,52.368,348.999,-174.744
0.328,0.415,0.745,48.340,355.042,-176.208
0.327,0.376,0.645,45.105,358.887,-177.673
0.318,0.407,0.558,42.236,360.840,-180.603
0.310,0.407,0.453,38.696,359.680,-184.387
0.303,0.399,0.371,33.386,357.239,-189.209
0.300,0.387,0.303,28.625,353.882,-193.420
0.354,0.229,0.069,10.132,334.106,-205.994
0.357,0.179,0.019,7.202,328.064,-206.116
0.354,0.141,-0.047,4.944,321.045,-204.895
0.357,0.101,-0.108,1.892,314.026,-187.561
0.354,0.066,-0.162,14.954,305.542,-199.951
0.342,0.025,-0.233,-1.038,296.631,-196.594
0.336,0.000,-0.283,-1.160,288.452,-192.017
0.283,-0.019,-0.337,-1.221,280.579,-187.439
0.263,-0.003,-0.403,-0.671,272.949,-183.350
0.301,0.022,-0.417,-1.038,266.663,-183.777
0.357,-0.023,-0.519,-1.953,258.606,-184.509
0.343,-0.092,-0.607,2.808,248.413,-181.335
0.328,-0.133,-0.732,8.850,232.483,-175.110
0.329,-0.169,-0.813,18.433,215.820,-169.922
0.320,-0.191,-0.898,26.611,196.289,-162.964
0.315,-0.229,-0.907,34.729,179.199,-141.357
0.331,-0.263,-0.926,42.114,159.912,-147.827
0.350,-0.289,-0.955,48.767,144.714,-139.587
0.365,-0.306,-0.992,54.504,124.878,-128.601
0.359,-0.327,-1.062,48.157,42.542,-88.562
0.361,-0.335,-1.061,59.448,23.132,-78.735
0.362,-0.331,-1.010,52.734,1.648,-70.129
0.430,-0.315,-1.035,44.739,-17.517,-57.922
0.474,-0.286,-1.071,40.039,-42.603,-48.157
0.471,-0.298,-1.084,32.776,-66.162,-36.499
0.469,-0.316,-1.049,23.010,-93.628,-27.222
0.457,-0.317,-1.009,13.977,-115.723,-16.479
0.460,-0.315,-0.961,0.732,-139.465,-8.362
0.474,-0.312,-0.929,-11.353,-156.311,1.099
0.491,-0.314,-0.902,-24.902,-175.781,8.911
0.511,-0.325,-0.893,-33.813,-190.369,18.860
0.518,-0.323,-0.910,-39.917,-207.825,27.710
0.522,-0.301,-0.917,-43.640,-222.839,36.926
0.517,-0.278,-0.923,-43.518,-241.089,43.396
0.507,-0.251,-0.929,-39.368,-255.676,49.500
0.511,-0.233,-0.927,-31.189,-272.888,53.589
0.534,-0.216,-0.916,-20.813,-285.034,58.716
0.557,-0.198,-0.896,-4.700,-297.668,63.721
0.585,-0.184,-0.886,11.780,-308.716,71.411
0.642,-0.108,-0.821,75.195,-356.628,104.675
0.662,-0.100,-0.798,88.562,-369.019,112.305
0.694,-0.098,-0.777,99.792,-384.583,122.803
0.720,-0.104,-0.757,111.938,-397.461,131.714
0.747,-0.116,-0.743,120.789,-415.405,144.958
0.758,-0.140,-0.717,128.174,-433.411,156.250
0.771,-0.157,-0.670,131.348,-457.153,170.837
0.773,-0.171,-0.581,131.592,-479.065,183.044
0.765,-0.177,-0.449,127.136,-503.418,197.449
0.761,-0.180,-0.334,116.272,-521.118,207.825
0.825,-0.200,-0.172,104.309,-536.438,220.825
0.951,-0.178,-0.030,89.294,-544.556,230.286
1.069,-0.182,0.143,77.881,-551.025,240.723
1.101,-0.256,0.287,64.331,-553.894,252.258
1.085,-0.301,0.456,51.758,-554.504,268.677
1.060,-0.322,0.669,34.973,-551.575,282.471
1.038,-0.230,1.359,25.696,-492.493,317.261
1.030,-0.156,1.542,37.842,-456.482,317.566
1.010,-0.052,1.647,54.810,-422.546,315.552
0.968,0.052,1.719,69.336,-390.259,309.509
0.940,0.206,1.770,84.900,-355.164,300.903
0.920,0.321,1.806,97.656,-315.186,287.170
0.904,0.440,1.863,111.450,-306.335,273.254
0.897,0.563,1.922,122.375,-287.781,253.906
0.886,0.647,2.000,133.667,-267.822,237.183
0.858,0.741,2.073,147.766,-251.038,217.163
0.811,0.809,2.189,158.508,-229.919,202.209
0.811,0.901,2.286,169.739,-207.153,185.913
0.762,0.974,2.399,178.833,-179.382,165.771
0.663,1.049,2.400,187.134,-156.311,149.475
0.634,1.121,2.440,192.261,-134.094,129.028
0.600,1.170,2.516,192.261,-107.910,112.122
0.516,1.180,2.518,189.087,-64.575,94.604
0.462,1.198,2.466,184.631,-54.932,81.116
0.423,1.241,2.426,181.213,-39.917,64.941
0.399,1.273,2.398,174.255,-28.809,50.842
0.377,1.292,2.396,165.222,-19.592,35.217
0.353,1.250,2.417,100.586,27.466,-5.310
0.347,1.234,2.394,85.510,42.725,-11.902
0.334,1.230,2.366,67.017,56.030,-18.982
0.323,1.233,2.327,50.659,72.144,-25.085
0.308,1.230,2.287,30.884,85.571,-46.875
0.298,1.221,2.233,15.015,100.708,-39.429
0.292,1.207,2.167,-3.052,113.770,-45.837
0.284,1.194,2.075,-16.907,127.502,-53.589
0.275,1.172,2.032,-31.616,140.015,-60.364
0.266,1.158,1.972,-41.504,152.466,-68.481
0.267,1.140,1.901,-50.171,168.945,-75.806
0.265,1.123,1.839,-55.603,182.861,-86.487
0.261,1.110,1.773,-59.387,200.623,-96.313
0.251,1.098,1.717,-59.875,215.271,-109.436
0.243,1.076,1.638,-58.105,233.215,-121.765
0.236,1.045,1.575,-53.894,247.314,-137.451
0.239,1.013,1.510,-45.044,263.550,-152.039
0.246,0.978,1.463,-35.156,278.992,-170.471
0.256,0.950,1.398,-20.935,297.241,-186.096
0.272,0.909,1.340,-7.385,312.073,-205.017
0.289,0.874,1.275,5.615,329.468,-221.558
0.315,0.845,1.225,21.912,343.445,-237.854
0.322,0.822,1.173,34.363,359.436,-256.592
0.330,0.799,1.127,46.143,371.643,-271.423
0.326,0.776,1.073,53.894,383.423,-289.307
0.407,0.680,0.833,54.932,414.612,-348.145
0.443,0.631,0.738,47.913,417.358,-355.713
0.485,0.587,0.667,42.419,416.687,-359.924
0.523,0.542,0.588,35.278,414.490,-359.497
0.599,0.502,0.539,28.198,411.316,-357.544
0.630,0.412,0.471,16.296,410.522,-352.356
0.620,0.364,0.379,9.888,404.297,-338.806
0.611,0.319,0.293,4.517,391.846,-325.867
0.593,0.287,0.235,-2.014,379.211,-311.646
0.569,0.259,0.172,-7.812,362.793,-300.476
0.548,0.250,0.124,-15.991,349.548,-291.626
0.525,0.240,0.078,-25.024,334.412,-284.363
0.516,0.231,0.057,-38.574,324.463,-279.175
0.500,0.212,0.023,-48.096,314.331,-276.245
0.493,0.180,-0.036,-57.861,304.199,-274.048
0.434,0.154,-0.083,-66.589,292.664,-268.066
0.419,0.117,-0.133,-71.411,282.288,-266.968
0.385,0.105,-0.171,-72.144,270.386,-265.320
0.380,0.098,-0.198,-74.707,260.925,-265.015
0.389,0.074,-0.218,-77.332,252.441,-265.137
0.414,0.031,-0.234,-77.942,245.728,-264.282
0.425,-0.171,-0.399,-54.504,221.313,-241.821
0.423,-0.192,-0.442,-45.593,213.928,-232.727
0.419,-0.214,-0.480,-33.081,207.886,-223.083
0.420,-0.228,-0.522,-22.644,200.378,-214.294
0.447,-0.261,-0.543,-12.512,195.801,-200.439
